game_id,step,price,quantity,side,timestamp
0,8,0.2177737047067278,10,BUY,2024-01-01 00:08:00
0,9,0.2177737047067278,10,BUY,2024-01-01 00:09:00
0,10,0.2177737047067278,10,BUY,2024-01-01 00:10:00
0,11,0.2177737047067278,10,BUY,2024-01-01 00:11:00
0,12,0.2177737047067278,10,BUY,2024-01-01 00:12:00
0,13,0.2177737047067278,10,BUY,2024-01-01 00:13:00
0,14,0.2177737047067278,10,BUY,2024-01-01 00:14:00
0,15,0.2177737047067278,10,BUY,2024-01-01 00:15:00
0,16,0.2177737047067278,10,BUY,2024-01-01 00:16:00
0,17,0.2177737047067278,10,BUY,2024-01-01 00:17:00
0,18,0.2177737047067278,10,BUY,2024-01-01 00:18:00
0,19,0.2177737047067278,10,BUY,2024-01-01 00:19:00
0,20,0.2177737047067278,10,BUY,2024-01-01 00:20:00
0,21,0.2177737047067278,10,BUY,2024-01-01 00:21:00
0,22,0.2177737047067278,10,BUY,2024-01-01 00:22:00
0,23,0.2177737047067278,10,BUY,2024-01-01 00:23:00
0,24,0.2177737047067278,10,BUY,2024-01-01 00:24:00
0,25,0.2177737047067278,10,BUY,2024-01-01 00:25:00
0,26,0.2177737047067278,10,BUY,2024-01-01 00:26:00
0,27,0.2177737047067278,10,BUY,2024-01-01 00:27:00
0,28,0.2177737047067278,10,BUY,2024-01-01 00:28:00
0,29,0.2177737047067278,10,BUY,2024-01-01 00:29:00
0,30,0.2177737047067278,10,BUY,2024-01-01 00:30:00
0,31,0.2177737047067278,10,BUY,2024-01-01 00:31:00
0,32,0.2177737047067278,10,BUY,2024-01-01 00:32:00
0,32,0.21995144175379508,50,SELL,2024-01-01 00:32:00
0,33,0.2177737047067278,10,BUY,2024-01-01 00:33:00
0,33,0.21995144175379508,50,SELL,2024-01-01 00:33:00
0,34,0.2177737047067278,10,BUY,2024-01-01 00:34:00
0,34,0.21995144175379508,50,SELL,2024-01-01 00:34:00
0,35,0.2177737047067278,10,BUY,2024-01-01 00:35:00
0,35,0.21995144175379508,50,SELL,2024-01-01 00:35:00
0,36,0.2177737047067278,10,BUY,2024-01-01 00:36:00
0,36,0.21995144175379508,50,SELL,2024-01-01 00:36:00
0,36,0.22215095617133304,50,SELL,2024-01-01 00:36:00
0,37,0.2177737047067278,10,BUY,2024-01-01 00:37:00
0,37,0.21995144175379508,50,SELL,2024-01-01 00:37:00
0,37,0.22215095617133304,50,SELL,2024-01-01 00:37:00
0,38,0.2177737047067278,10,BUY,2024-01-01 00:38:00
0,38,0.21995144175379508,50,SELL,2024-01-01 00:38:00
0,38,0.22215095617133304,50,SELL,2024-01-01 00:38:00
0,39,0.2177737047067278,10,BUY,2024-01-01 00:39:00
0,39,0.21995144175379508,50,SELL,2024-01-01 00:39:00
0,39,0.22215095617133304,50,SELL,2024-01-01 00:39:00
0,40,0.2177737047067278,10,BUY,2024-01-01 00:40:00
0,40,0.21995144175379508,50,SELL,2024-01-01 00:40:00
0,40,0.22215095617133304,50,SELL,2024-01-01 00:40:00
0,41,0.2177737047067278,10,BUY,2024-01-01 00:41:00
0,41,0.21995144175379508,50,SELL,2024-01-01 00:41:00
0,41,0.22215095617133304,50,SELL,2024-01-01 00:41:00
0,41,0.22437246573304637,50,SELL,2024-01-01 00:41:00
0,42,0.2177737047067278,10,BUY,2024-01-01 00:42:00
0,42,0.21995144175379508,50,SELL,2024-01-01 00:42:00
0,42,0.22215095617133304,50,SELL,2024-01-01 00:42:00
0,42,0.22437246573304637,50,SELL,2024-01-01 00:42:00
0,43,0.2177737047067278,10,BUY,2024-01-01 00:43:00
0,43,0.21995144175379508,50,SELL,2024-01-01 00:43:00
0,43,0.22215095617133304,50,SELL,2024-01-01 00:43:00
0,43,0.22437246573304637,50,SELL,2024-01-01 00:43:00
0,44,0.2177737047067278,10,BUY,2024-01-01 00:44:00
0,44,0.21995144175379508,50,SELL,2024-01-01 00:44:00
0,44,0.22215095617133304,50,SELL,2024-01-01 00:44:00
0,44,0.22437246573304637,50,SELL,2024-01-01 00:44:00
0,45,0.2177737047067278,10,BUY,2024-01-01 00:45:00
0,45,0.21995144175379508,50,SELL,2024-01-01 00:45:00
0,45,0.22215095617133304,50,SELL,2024-01-01 00:45:00
0,45,0.22437246573304637,50,SELL,2024-01-01 00:45:00
0,46,0.2177737047067278,10,BUY,2024-01-01 00:46:00
0,46,0.21995144175379508,50,SELL,2024-01-01 00:46:00
0,46,0.22215095617133304,50,SELL,2024-01-01 00:46:00
0,46,0.22437246573304637,50,SELL,2024-01-01 00:46:00
0,47,0.2177737047067278,10,BUY,2024-01-01 00:47:00
0,47,0.21995144175379508,50,SELL,2024-01-01 00:47:00
0,47,0.22215095617133304,50,SELL,2024-01-01 00:47:00
0,47,0.22437246573304637,50,SELL,2024-01-01 00:47:00
0,48,0.2177737047067278,10,BUY,2024-01-01 00:48:00
0,48,0.21995144175379508,50,SELL,2024-01-01 00:48:00
0,48,0.22215095617133304,50,SELL,2024-01-01 00:48:00
0,48,0.22437246573304637,50,SELL,2024-01-01 00:48:00
0,49,0.2177737047067278,10,BUY,2024-01-01 00:49:00
0,49,0.21995144175379508,50,SELL,2024-01-01 00:49:00
0,49,0.22215095617133304,50,SELL,2024-01-01 00:49:00
0,49,0.22437246573304637,50,SELL,2024-01-01 00:49:00
1,3,0.36183786238456106,10,BUY,2024-01-02 00:03:00
1,4,0.36183786238456106,10,BUY,2024-01-02 00:04:00
1,5,0.36183786238456106,10,BUY,2024-01-02 00:05:00
1,6,0.36183786238456106,10,BUY,2024-01-02 00:06:00
1,7,0.36183786238456106,10,BUY,2024-01-02 00:07:00
1,8,0.36183786238456106,10,BUY,2024-01-02 00:08:00
1,9,0.36183786238456106,10,BUY,2024-01-02 00:09:00
1,10,0.36183786238456106,10,BUY,2024-01-02 00:10:00
1,11,0.36183786238456106,10,BUY,2024-01-02 00:11:00
1,12,0.36183786238456106,10,BUY,2024-01-02 00:12:00
1,13,0.36183786238456106,10,BUY,2024-01-02 00:13:00
1,14,0.36183786238456106,10,BUY,2024-01-02 00:14:00
1,15,0.36183786238456106,10,BUY,2024-01-02 00:15:00
1,16,0.36183786238456106,10,BUY,2024-01-02 00:16:00
1,17,0.36183786238456106,10,BUY,2024-01-02 00:17:00
1,18,0.36183786238456106,10,BUY,2024-01-02 00:18:00
1,19,0.36183786238456106,10,BUY,2024-01-02 00:19:00
1,20,0.36183786238456106,10,BUY,2024-01-02 00:20:00
1,21,0.36183786238456106,10,BUY,2024-01-02 00:21:00
1,22,0.36183786238456106,10,BUY,2024-01-02 00:22:00
1,23,0.36183786238456106,10,BUY,2024-01-02 00:23:00
1,24,0.36183786238456106,10,BUY,2024-01-02 00:24:00
1,25,0.36183786238456106,10,BUY,2024-01-02 00:25:00
1,26,0.36183786238456106,10,BUY,2024-01-02 00:26:00
1,27,0.36183786238456106,10,BUY,2024-01-02 00:27:00
1,28,0.36183786238456106,10,BUY,2024-01-02 00:28:00
1,28,0.3654562410084067,50,SELL,2024-01-02 00:28:00
1,29,0.36183786238456106,10,BUY,2024-01-02 00:29:00
1,29,0.3654562410084067,50,SELL,2024-01-02 00:29:00
1,30,0.36183786238456106,10,BUY,2024-01-02 00:30:00
1,30,0.3654562410084067,50,SELL,2024-01-02 00:30:00
1,31,0.36183786238456106,10,BUY,2024-01-02 00:31:00
1,31,0.3654562410084067,50,SELL,2024-01-02 00:31:00
1,31,0.36911080341849073,50,SELL,2024-01-02 00:31:00
1,32,0.36183786238456106,10,BUY,2024-01-02 00:32:00
1,32,0.3654562410084067,50,SELL,2024-01-02 00:32:00
1,32,0.36911080341849073,50,SELL,2024-01-02 00:32:00
1,33,0.36183786238456106,10,BUY,2024-01-02 00:33:00
1,33,0.3654562410084067,50,SELL,2024-01-02 00:33:00
1,33,0.36911080341849073,50,SELL,2024-01-02 00:33:00
1,34,0.36183786238456106,10,BUY,2024-01-02 00:34:00
1,34,0.3654562410084067,50,SELL,2024-01-02 00:34:00
1,34,0.36911080341849073,50,SELL,2024-01-02 00:34:00
1,35,0.36183786238456106,10,BUY,2024-01-02 00:35:00
1,35,0.3654562410084067,50,SELL,2024-01-02 00:35:00
1,35,0.36911080341849073,50,SELL,2024-01-02 00:35:00
1,36,0.36183786238456106,10,BUY,2024-01-02 00:36:00
1,36,0.3654562410084067,50,SELL,2024-01-02 00:36:00
1,36,0.36911080341849073,50,SELL,2024-01-02 00:36:00
1,37,0.36183786238456106,10,BUY,2024-01-02 00:37:00
1,37,0.3654562410084067,50,SELL,2024-01-02 00:37:00
1,37,0.36911080341849073,50,SELL,2024-01-02 00:37:00
1,38,0.36183786238456106,10,BUY,2024-01-02 00:38:00
1,38,0.3654562410084067,50,SELL,2024-01-02 00:38:00
1,38,0.36911080341849073,50,SELL,2024-01-02 00:38:00
1,39,0.36183786238456106,10,BUY,2024-01-02 00:39:00
1,39,0.3654562410084067,50,SELL,2024-01-02 00:39:00
1,39,0.36911080341849073,50,SELL,2024-01-02 00:39:00
1,40,0.36183786238456106,10,BUY,2024-01-02 00:40:00
1,40,0.3654562410084067,50,SELL,2024-01-02 00:40:00
1,40,0.36911080341849073,50,SELL,2024-01-02 00:40:00
1,41,0.36183786238456106,10,BUY,2024-01-02 00:41:00
1,41,0.3654562410084067,50,SELL,2024-01-02 00:41:00
1,41,0.36911080341849073,50,SELL,2024-01-02 00:41:00
1,41,0.37280191145267566,50,SELL,2024-01-02 00:41:00
